Name;A;B;C;D;E;F;median dnds;annotation;pvalA;pvalB;pvalC;pvalD;pvalE;pvalF;medianPval;pvalAD;pvalBE;pvalCF;Role;go;go_link;mean_js;mean_jsA;mean_jsB;mean_jsC;mean_jsD;mean_jsE;mean_jsF;mean_gapA;mean_gapB;mean_gapC;mean_gapD;mean_gapE;mean_gapF;mean_repA;mean_repB;mean_repC;mean_repD;mean_repE;mean_repF;dnds_gap_correctedA;dnds_gap_correctedB;dnds_gap_correctedC;dnds_gap_correctedD;dnds_gap_correctedE;dnds_gap_correctedF;abA;abB;abC;abD;abE;abF;top_abundant;isSignificant;meanRep;meanPval
TIGR01164;0.521943574;0.57752809;0.818181818;0.675090253;0.712727273;0.618906942;0.646998598;rplP_bact: ribosomal protein L16;1;1;1;1;1;1;;1;1;0.417694272;158;GO:0000315;NULL;NA;0.337400867;0.356377246;0.326499017;0.36019451;0.351102815;0.353847905;0.645765318;0.525237174;0.626117514;0.554786993;0.536842667;0.528505068;0.086705202;0.413043478;0.341040462;NA;NA;NA;0.521943574;0.57752809;0.818181818;0.675090253;0.712727273;0.618906942;39;28;20;32;17;30;FALSE;FALSE;0.280263048;1
TIGR01167;1.668789809;1.672131148;1.673076923;1.536231884;1.532608696;1.756097561;1.670460479;LPXTG_anchor: LPXTG cell wall anchor domain;0.210514585;0.198220745;0.706040425;0.623556614;1;0.350458451;;1;1;1;88;GO:0009986;NULL;NA;0.397208022;0.403890227;0.448116203;0.48198067;0.555646667;0.463477711;0.417582418;0.542297955;0.420886076;0.690642458;0.580497687;0.391566145;NA;NA;NA;0.251396648;NA;NA;1.668789809;1.672131148;1.673076923;1.536231884;1.532608696;1.756097561;10;12;4;16;6;6;FALSE;FALSE;0.251396648;0.51479847
TIGR01200;1.208333333;1.483193277;1.662068966;1.478632479;1.360465116;1.155882353;1.419548798;GLPGLI: GLPGLI family protein;1;0.904985833;0.368401927;1;1;1;;1;0.698045815;1;NA;NA;NA;NA;0.269418442;0.488823934;0.337316742;0.310060076;0.343994204;0.262621362;0.773701299;0.614534076;0.528030303;0.577272727;0.610403694;0.722825234;0.058441558;NA;NA;0.151515152;NA;0.480851064;1.208333333;1.483193277;1.662068966;1.478632479;1.360465116;1.155882353;19;12;10;10;12;21;FALSE;FALSE;0.230269258;0.87889796
TIGR01215;1.074235808;1.511363636;1.120535714;1.432432432;1.795081967;1.54491018;1.471898034;minE: cell division topological specificity factor MinE;1;0.820813362;1;1;0.268653881;0.780548227;;1;0.050792949;1;93;GO:0000910;NULL;NA;0.407957333;0.432909619;0.401080769;0.45789252;0.429431683;0.392276228;0.400680476;0.369697429;0.423951635;0.409552846;0.374037426;0.451754386;NA;NA;NA;NA;NA;NA;1.074235808;1.511363636;1.120535714;1.432432432;1.795081967;1.54491018;14;11;11;7;8;11;FALSE;FALSE;-1;0.811669245
TIGR04201;3.573333333;4.25;2.913043478;5.147058824;3.416666667;3.166666667;3.495;Myxo_Cys_RPT: Cys-rich repeat. Myxococcales-type;6.89E-13;1.39E-10;0.014904078;4.68E-13;0.049365549;0.01478524;0.00739262;1;1;1;NA;NA;NA;NA;0.403322526;0.492112647;0.698773535;0.486211558;0.673080909;0.503911915;0.421052105;0.291176471;0.237373737;0.352815325;0.212121212;0.529552624;0.326315789;0.323529412;0.505050505;0.337662338;0.227272727;0.156028369;3.573333333;4.25;2.913043478;5.147058824;3.416666667;3.166666667;7;4;2;5;2;1;TRUE;TRUE;0.31264319;0.013175811
TIGR03357;2.525316456;1.877358491;2.381944444;2.571428571;1.36;2.340659341;2.361301893;VI_zyme: type VI secretion system lysozyme-like protein;3.11E-09;0.071920864;3.04E-06;0.014973427;1;9.03E-07;0.007488231;0.823848998;1;1;NA;GO:0003674;NULL;NA;0.534393975;0.529348092;0.475485549;0.456182588;0.583311613;0.463979563;0.242236025;0.29479763;0.341040462;0.517647059;0.295698925;0.399126638;0.577639752;0.294797688;NA;0.252941176;NA;0.602620087;2.525316456;1.877358491;2.381944444;2.571428571;1.36;2.340659341;5;3;5;4;1;4;FALSE;TRUE;0.431999676;0.181149706
TIGR01258;1.155462185;0.966101695;0.743589744;0.166666667;0.875912409;NA;0.875912409;pgm_1: phosphoglycerate mutase 1 family;1;1;1;1;1;1;;0.465768823;1;1;NA;NA;NA;NA;0.218691625;0.215246417;0.217348333;0.2260027;0.273864541;0.219050638;0.706321083;0.735049292;0.713690476;0.70685173;0.649999784;0.706382979;NA;0.095833333;0.075396825;NA;NA;0.093617021;1.155462185;0.966101695;0.743589744;0.166666667;0.875912409;0;27;15;20;20;10;16;FALSE;FALSE;0.088282393;1
TIGR01260;0.835341365;1.1;0.976623377;0.939004815;0.99255121;0.910358566;0.957814096;ATP_synt_c: ATP synthase F0. C subunit;1;1;1;1;1;1;;1;0.055549767;1;111;GO:0000276;NULL;NA;0.315442039;0.325926167;0.328399118;0.33569767;0.346354444;0.321187353;0.495449417;0.536905167;0.474878235;0.48901301;0.457002121;0.500000294;0.330097087;0.275;NA;0.291262136;NA;0.294117647;0.835341365;1.1;0.976623377;0.939004815;0.99255121;0.910358566;54;30;43;33;28;35;FALSE;FALSE;0.297619218;1
TIGR01272;2.028571429;NA;NA;NA;NA;NA;2.028571429;gluP: glucose/galactose transporter WARNING;0.010112583;NA;NA;NA;NA;NA;;1;1;1;144;NA;NA;NA;0.70448766;NA;NA;NA;NA;NA;0.078723404;NA;NA;NA;NA;NA;0.65106383;NA;NA;NA;NA;NA;2.028571429;NA;NA;NA;NA;NA;2;0;0;0;0;0;FALSE;TRUE;0.65106383;0.010112583
TIGR01280;1.3078203;1.251815981;1.603921569;1.347150259;1.872;1.177370031;1.32748528;xseB: exodeoxyribonuclease VII. small subunit;1;1;0.369386106;1;0.12980998;1;;1;1;1;131;GO:0006308;NULL;NA;0.364532927;0.382096847;0.418468208;0.358506481;0.4397795;0.405648544;0.464132358;0.417547658;0.357816981;0.435956574;0.3688892;0.395503398;0.37398374;0.162162162;0.367924528;0.138888889;0.15;0.145631068;1.3078203;1.251815981;1.603921569;1.347150259;1.872;1.177370031;30;23;14;23;8;16;FALSE;FALSE;0.223098398;0.749866014
TIGR01297;1.531851852;1.814713896;1.615835777;1.60651289;1.826530612;1.866449511;1.715274837;CDF: cation diffusion facilitator family transporter;0.0644656;0.000913018;0.017449196;0.074401304;0.275174075;0.003500113;;1;0.301657701;0.849357487;145;GO:0006812;NULL;NA;0.213114818;0.289699602;0.276202427;0.188635904;0.272521195;0.258383103;0.661000812;0.652421136;0.629517307;0.743065381;0.630375427;0.625669467;0.397759104;0.5625;0.56;0.431372549;0.532423208;0.771159875;1.531851852;1.814713896;1.615835777;1.60651289;1.826530612;1.866449511;44;23;29;30;10;17;FALSE;TRUE;0.542535789;0.072650551
TIGR01308;1.060981912;1.212605833;1.14748954;1.130467013;1.143968872;1.12541806;1.137217943;rpmD_bact: ribosomal protein L30;1;1;1;1;1;1;;1;0.398040779;1;158;GO:0000315;NULL;NA;0.315806517;0.329969383;0.325865714;0.324608023;0.378620915;0.3079325;0.462559663;0.421784321;0.485993516;0.457093023;0.645669577;0.533943846;0.202247191;NA;0.164835165;NA;NA;NA;1.060981912;1.212605833;1.14748954;1.130467013;1.143968872;1.12541806;127;71;60;91;48;75;FALSE;FALSE;0.183541178;1
TIGR03618;2.310077519;NA;2.524390244;2.625;NA;1.794871795;2.417233882;Rv1155_F420: PPOX class probable F420-dependent enzyme;1.86E-05;NA;0.000105328;0.015424463;NA;0.304294937;0.007764896;1;1;1;703;GO:0008150;NULL;NA;0.457889;NA;0.51449;0.697323846;NA;0.536421618;0.350001067;NA;0.294701987;0.215384615;NA;0.323530588;NA;NA;0.132450331;NA;NA;NA;2.310077519;NA;2.524390244;2.625;NA;1.794871795;6;0;4;2;1;3;FALSE;TRUE;0.132450331;0.079960825
TIGR03544;1.484466835;1.609375;1.832298137;1.786175115;1.78372591;1.877224199;1.784950513;DivI1A_domain: DivIVA domain;0.338016357;0.016909136;9.83E-06;2.74E-07;0.018770749;2.36E-05;0.00846636;1;1;0.042973368;NA;NA;NA;NA;0.217902959;0.219321034;0.30809695;0.204846559;0.252360826;0.255297522;0.708412189;0.719755747;0.801099691;0.727653925;0.583906881;0.589660354;0.272189349;0.120689655;0.44015444;0.419354839;NA;0.185840708;1.484466835;1.609375;1.832298137;1.786175115;1.78372591;1.877224199;91;62;51;89;43;52;TRUE;TRUE;0.287645798;0.062288322
TIGR02292;1.942105263;1.906040268;1.996197719;2.111111111;1.977777778;2.007782101;1.986987749;ygfB_yecA: yecA family protein;0.001936768;0.016408113;0.000120749;0.019810857;0.110971034;0.000300742;0.00917244;1;1;1;157;NA;NA;NA;0.230024444;0.284995982;0.262278971;0.200296332;0.28757578;0.206266806;0.707461605;0.692459688;0.689711934;0.693468794;0.650610694;0.666366492;0.510288066;0.321428571;0.452674897;0.422110553;NA;0.554973822;1.942105263;1.906040268;1.996197719;2.111111111;1.977777778;2.007782101;20;16;21;16;8;25;TRUE;TRUE;0.452295182;0.02492471
TIGR00765;2.067264574;1.827906977;1.457364341;1.666666667;2.552631579;2.072164948;1.947585776;yihY_not_rbn: YihY family inner membrane protein;2.09E-05;0.000160457;1;0.28804289;2.16E-07;0.020138852;0.010149654;1;0.680694005;1;157;GO:0003674;NULL;NA;0.322802925;0.496727572;0.358114254;0.407848381;0.471554758;0.36308663;0.562630849;0.55138543;0.66854625;0.573809524;0.379182156;0.580434783;0.308176101;0.534216336;0.364035088;0.542857143;0.234200743;0.421195652;2.067264574;1.827906977;1.457364341;1.666666667;2.552631579;2.072164948;12;9;14;8;4;5;FALSE;TRUE;0.400780177;0.218060547
TIGR01410;1.432664756;1.155844156;1.147453083;1.565217391;1.305825243;1.237647059;1.271736151;tatB: twin arginine-targeting protein translocase TatB;0.932331271;1;1;0.518209735;1;1;;0.032277961;1;1;97;GO:0008565;NULL;NA;0.344251462;0.400111839;0.490369147;0.37632031;0.42743;0.389617795;0.598161287;0.631264368;0.667343081;0.511627907;0.441499748;0.541848898;0.105263158;0.293103448;NA;0.19379845;0.176470588;0.377952756;1.432664756;1.155844156;1.147453083;1.565217391;1.305825243;1.237647059;20;25;21;14;13;25;TRUE;FALSE;0.22931768;0.908423501
TIGR01411;1.024742268;1.208938547;1.127681307;1.148200423;1.306784661;1.155670103;1.151935263;tatAE: twin arginine-targeting protein translocase. TatA/E family;1;1;1;1;1;1;;1;0.034484719;1;97;GO:0008565;NULL;NA;0.289601984;0.320295278;0.308951009;0.290029098;0.33611686;0.302174078;0.596984127;0.50584787;0.522935872;0.610920902;0.563305785;0.520274272;0.103174603;0.157407407;0.201834862;0.097744361;NA;NA;1.024742268;1.208938547;1.127681307;1.148200423;1.306784661;1.155670103;80;53;57;86;40;56;FALSE;FALSE;0.140040308;1
TIGR01414;2.621359223;2.796610169;2.306930693;2.58974359;2.76;3.144444444;2.690679612;autotrans_barl: outer membrane autotransporter barrel domain;4.71E-07;3.74E-05;0.000478624;0.008555019;0.001396325;6.91E-10;;1;1;1;97;GO:0009405;NULL;NA;0.082623732;0.136495964;0.160090976;0.079508147;0.099057191;0.085441754;0.887925827;0.867098386;0.89789347;0.877356223;0.867234258;0.869333002;0.470866142;0.308072488;0.83924612;0.629496403;0.610017889;0.475548061;2.621359223;2.796610169;2.306930693;2.58974359;2.76;3.144444444;125;72;112;73;46;94;FALSE;TRUE;0.555541184;0.001744647
TIGR01416;1.820512821;0.68707483;1.1875;1.225806452;NA;1.278846154;1.225806452;Rieske_proteo: ubiquinol-cytochrome c reductase. iron-sulfur subunit;0.359333016;1;1;1;0.662186412;1;;0.16222254;1;0.482663472;112;GO:0008121;NULL;NA;0.603208811;0.723028614;0.70111194;0.3691675;0.422300542;0.424070102;0.251748252;0.123761287;0.243781095;0.5625;0.493975904;0.442893401;NA;0.420792079;NA;0.390625;0.162650602;0.21319797;1.820512821;0.68707483;1.1875;1.225806452;Inf;1.278846154;2;3;2;5;2;4;FALSE;FALSE;0.296816413;0.836919905
TIGR02098;1.709046455;1.691206544;1.706827309;1.596130593;2.081920904;1.601550388;1.699016927;MJ0042_CXXC: MJ0042 family finger-like domain;0.000131206;0.010095861;0.013360938;0.075074924;4.49E-06;0.18076961;0.011728399;1;0.154332216;1;NA;NA;NA;NA;0.230816242;0.275594257;0.267429776;0.270176828;0.2918867;0.352958578;0.667396815;0.647825;0.646455373;0.733364301;0.5230301;0.75996951;0.445859873;0.459459459;NA;0.204301075;0.22;0.279411765;1.709046455;1.691206544;1.706827309;1.596130593;2.081920904;1.601550388;61;37;40;61;23;48;FALSE;TRUE;0.321806434;0.046572839
TIGR01439;1.272621133;1.460737938;1.582524272;1.390204521;1.433408578;1.470643057;1.447073258;lp_hng_hel_AbrB: transcriptional regulator. AbrB family;1;0.698696719;0.063039237;1;1;1;;1;0.978823959;0.015630494;261;GO:0003700;NULL;NA;0.199904228;0.214001405;0.214513871;0.196627917;0.241429836;0.212087297;0.611583821;0.58239438;0.598320968;0.591463583;0.613615574;0.558202703;0.138211382;0.115702479;0.112903226;NA;NA;0.297297297;1.272621133;1.460737938;1.582524272;1.390204521;1.433408578;1.470643057;117;61;66;118;33;63;FALSE;FALSE;0.166028596;0.793622659
TIGR02231;NA;2.288461538;2.171875;NA;NA;NA;2.230168269;TIGR02231: conserved hypothetical protein;NA;0.000282285;0.026865537;NA;NA;NA;0.013573911;1;1;1;NA;NA;NA;NA;NA;0.37591443;0.40937977;NA;NA;NA;NA;0.524731763;0.578289687;NA;NA;NA;NA;0.412903226;0.244258873;NA;NA;NA;NA;2.288461538;2.171875;NA;NA;NA;1;3;3;1;1;1;FALSE;TRUE;0.328581049;0.013573911
TIGR03082;NA;NA;1.636363636;2.395833333;NA;2.672131148;2.395833333;Gneg_AbrB_dup: membrane protein AbrB duplication;NA;NA;0.553220166;0.013750612;NA;0.000350548;0.013750612;1;1;1;NA;NA;NA;NA;NA;NA;0.736883555;0.611004459;NA;0.68648;NA;NA;0.035545024;0.200636943;NA;0.14171123;NA;NA;0.545023697;0.458598726;NA;0.374331551;NA;NA;1.636363636;2.395833333;NA;2.672131148;1;1;2;2;0;2;FALSE;TRUE;0.459317991;0.189107109
TIGR03954;1.573517465;1.581724582;1.743073048;1.685979143;1.669758813;1.657638137;1.663698475;integ_memb_HG: integral membrane protein;0.015093701;0.055966812;0.000156533;0.001959101;0.144081403;0.01478524;0.01493947;1;1;0.660685834;157;GO:0003674;NULL;NA;0.200899301;0.263804286;0.220992616;0.230297727;0.234424868;0.218355143;0.703111129;0.666955769;0.676524651;0.682385398;0.638456579;0.614013929;NA;0.401098901;0.244186047;0.323863636;NA;0.078571429;1.573517465;1.581724582;1.743073048;1.685979143;1.669758813;1.657638137;97;49;61;67;40;67;FALSE;TRUE;0.261930003;0.038673798
TIGR01451;1.680193822;1.726641041;1.71043818;1.69581709;1.65746888;1.766808073;1.703127635;B_ant_repeat: conserved repeat domain;2.78E-45;1.91E-37;1.03E-28;6.12E-33;2.78E-06;2.14E-36;;1;1;0.150400544;NA;NA;NA;NA;0.256945128;0.385366919;0.177801232;0.150787718;0.184469689;0.216303442;0.93503778;0.924936793;0.850172414;0.845440179;0.832592062;0.880230115;0.808838643;0.620847652;0.549261084;0.246153846;0.734463277;0.498076923;1.680193822;1.726641041;1.71043818;1.69581709;1.65746888;1.766808073;689;422;430;615;297;476;FALSE;TRUE;0.576273571;4.63E-07
TIGR01470;0.902973396;1.022807018;0.700214133;1.02173913;1.37012987;1.070336391;1.022273074;cysG_Nterm: siroheme synthase. N-terminal domain;1;1;1;1;1;1;;1;0.037094214;1;79;GO:0019354;NULL;NA;0.301326188;0.398566404;0.382831677;0.272710552;0.369852057;0.30950101;0.773292428;0.790972222;0.760779272;0.702217138;0.641148756;0.63125;0.686684073;0.38989899;0.458860759;0.527586207;0.153110048;0.447115385;0.902973396;1.022807018;0.700214133;1.02173913;1.37012987;1.070336391;40;28;29;27;9;17;FALSE;FALSE;0.44387591;1
TIGR01891;2.813953488;1.915966387;2.047619048;NA;NA;1.469387755;1.981792718;amidohydrolases: amidohydrolase;0.000398355;0.033328358;2.11E-07;NA;NA;1;0.016863356;0.310812232;1;1;138;GO:0004180;NULL;NA;0.52043305;0.708056275;0.342096693;NA;NA;0.554028175;0.381880734;0.107843137;0.55190895;NA;NA;0.318122624;0.277522936;0.437908497;0.566336634;NA;NA;0.205323194;2.813953488;1.915966387;2.047619048;NA;NA;1.469387755;2;2;7;0;0;3;FALSE;TRUE;0.371772815;0.258431731
TIGR03462;1.832369942;1.926666667;2.053846154;1.69379845;1.322033898;1.95890411;1.879518305;CarR_dom_SF: lycopene cyclase domain;0.02248689;0.012136988;0.005167854;0.11244912;1;0.002734214;0.017311939;1;1;0.479341871;NA;NA;NA;NA;0.387487477;0.400062394;0.3991758;0.322926452;0.518789747;0.359263553;0.419626168;0.471049577;0.553334067;0.517741855;0.319620253;0.569837829;NA;0.218309859;0.18;NA;0.227848101;0.184210526;1.832369942;1.926666667;2.053846154;1.69379845;1.322033898;1.95890411;9;9;9;14;4;13;FALSE;TRUE;0.202592122;0.192495844
TIGR03354;NA;1.780876494;NA;NA;NA;NA;1.780876494;VI_FHA: type VI secretion system FHA domain protein;NA;0.017470387;NA;NA;NA;NA;0.017470387;1;1;1;97;GO:0003674;NULL;NA;NA;0.558281258;NA;NA;NA;NA;NA;0.538336714;NA;NA;NA;NA;NA;0.432048682;NA;NA;NA;NA;NA;1.780876494;NA;NA;NA;NA;0;5;0;1;1;0;FALSE;TRUE;0.432048682;0.017470387
TIGR01494;0.974601594;0.953629032;1.005681818;1.003303965;1.062947067;1.014339623;1.004492892;ATPase_P-type: HAD ATPase. P-type. family IC;1;1;1;1;1;1;;1;1;0.994388334;NA;NA;NA;NA;0.149437215;0.160820719;0.230561963;0.251139354;0.174406816;0.134757171;0.901060681;0.888693747;0.898926682;0.9186154;0.788292542;0.869705868;0.554878049;0.571428571;0.614746544;0.544840887;0.259776536;0.770958084;0.974601594;0.953629032;1.005681818;1.003303965;1.062947067;1.014339623;140;132;107;112;45;77;FALSE;FALSE;0.552771445;1
TIGR01498;1.315896394;1.293137255;1.157374101;1.357092942;1.43545611;1.361139369;1.336494668;folK: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase;1;1;1;1;1;1;;1;1;1;78;GO:0003848;NULL;NA;0.213089198;0.289443596;0.256154339;0.205272217;0.271843312;0.244489805;0.71718903;0.627638966;0.661007672;0.712407565;0.608633376;0.657752098;0.392405063;0.118226601;0.354497354;0.395652174;NA;0.204878049;1.315896394;1.293137255;1.157374101;1.357092942;1.43545611;1.361139369;106;54;66;88;35;53;FALSE;FALSE;0.293131848;1
TIGR01509;1.351570271;1.453872437;1.487521764;1.413421101;1.470327008;1.481690141;1.462099723;HAD-SF-IA-v3: HAD hydrolase. family IA. variant 3;1;0.41998335;0.322094697;1;1;0.798623843;;1;0.54711159;0.020500223;703;GO:0008152;NULL;NA;0.116496818;0.175167302;0.170385;0.117293409;0.154827491;0.137762326;0.818719205;0.849334694;0.819047131;0.826212017;0.77947952;0.815276337;0.349431818;0.589569161;0.677595628;0.522727273;0.608856089;0.723837209;1.351570271;1.453872437;1.487521764;1.413421101;1.470327008;1.481690141;389;198;192;322;142;258;FALSE;FALSE;0.57866953;0.756783648
TIGR01528;1.862745098;1.4;2.130434783;1.815068493;2.013513514;1.965116279;1.913930689;NMN_trans_PnuC: nicotinamide mononucleotide transporter PnuC;0.066274457;1;0.0956801;0.081412514;0.120925429;0.080584597;;1;1;0.831411303;147;GO:0015663;NULL;NA;0.293344182;0.340537306;0.612944378;0.294986296;0.433855148;0.36755148;0.629799273;0.647668394;0.490878856;0.576720212;0.446745562;0.533162653;0.209090909;0.461139896;0.308457711;0.402116402;0.088757396;0.086734694;1.862745098;1.4;2.130434783;1.815068493;2.013513514;1.965116279;9;7;3;9;4;6;FALSE;FALSE;0.259382835;0.240812849
TIGR02985;1.851190476;NA;NA;NA;NA;NA;1.851190476;Sig70_bacteroi1: RNA polymerase sigma-70 factor. Bacteroides expansion family 1;0.018946604;NA;NA;NA;NA;NA;0.018946604;1;1;1;NA;NA;NA;NA;0.663228844;NA;NA;NA;NA;NA;0.113902965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.851190476;NA;NA;NA;NA;NA;3;1;1;0;0;1;FALSE;TRUE;-1;0.018946604
TIGR04226;1.731404959;2.142241379;1.989247312;1.913580247;2.254545455;2.960784314;2.065744346;RrgB_K2N_iso_D2: fimbrial isopeptide formation D2 domain;0.038966025;1.35E-06;8.94E-05;0.110605882;0.05346457;6.79E-05;0.019527727;1;0.800877428;0.804540153;NA;GO:0018262;NULL;NA;0.44554299;0.363530723;0.358913531;0.604614245;0.648952452;0.546464419;0.619700808;0.643373494;0.589438944;0.440816735;0.174193548;0.536046512;0.704467354;0.722891566;0.511551155;0.510204082;0.309677419;0.204651163;1.731404959;2.142241379;1.989247312;1.913580247;2.254545455;2.960784314;6;10;10;3;2;4;FALSE;TRUE;0.493907123;0.033865867
TIGR01550;1.319095477;1.503480278;1.297826087;1.111561866;1.242537313;1.292413793;1.29511994;DOC_P1: death-on-curing family protein;1;0.605720597;1;1;1;1;;1;0.395933712;1;157;NA;NA;NA;0.305153672;0.316130628;0.29463164;0.295031136;0.326728444;0.28826427;0.639337119;0.598353874;0.646163069;0.606128693;0.549629926;0.613097978;0.282485876;0.586387435;0.402116402;0.284090909;0.140740741;0.106741573;1.319095477;1.503480278;1.297826087;1.111561866;1.242537313;1.292413793;41;20;23;28;13;36;FALSE;FALSE;0.300427156;0.934286766
TIGR03016;2.158730159;NA;NA;NA;NA;NA;2.158730159;pepcterm_hypo_1: uncharacterized protein. PEP-CTERM system associated;0.02017332;NA;NA;NA;NA;NA;0.02017332;1;1;1;NA;NA;NA;NA;0.692306822;NA;NA;NA;NA;NA;0.245762712;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.158730159;NA;NA;NA;NA;NA;2;1;0;1;0;1;FALSE;TRUE;-1;0.02017332
TIGR01554;3.478873239;3.403225806;2.787878788;2.605633803;2.866666667;NA;2.866666667;major_cap_HK97: phage major capsid protein. HK97 family;2.17E-11;1.71E-09;0.005447388;0.000131907;0.108754028;1;;1;1;1;152;GO:0005198;NULL;NA;0.106717855;0.136689168;0.172062364;0.0766446;0.111345445;0.179817394;0.895899775;0.89229553;0.893641922;0.884659179;0.863782875;0.895333475;0.529411765;0.381729201;0.5;0.595482546;0.636132316;0.569498069;3.478873239;3.403225806;2.787878788;2.605633803;2.866666667;NA;165;152;138;145;62;128;FALSE;TRUE;0.535375649;0.185722221
TIGR01552;1.458520515;1.60266257;1.603463993;1.527917189;1.715976331;1.568107667;1.585385119;phd_fam: prevent-host-death family protein;0.31711815;0.000130077;0.000655065;0.048991715;0.001232814;0.040541106;0.02088696;1;0.04462556;0.760691244;94;GO:0008219;NULL;NA;0.164000067;0.186087273;0.17355216;0.163952238;0.198712521;0.179452885;0.649508993;0.641877597;0.55543688;0.63400986;0.571976471;0.663614808;0.167785235;0.090909091;0.368;0.125874126;0.109243697;0.153846154;1.458520515;1.60266257;1.603463993;1.527917189;1.715976331;1.568107667;204;118;128;198;84;152;FALSE;TRUE;0.169276384;0.068111488
TIGR04214;1.588709677;1.75748503;1.732984293;1.605326877;1.732394366;1.745501285;1.73268933;CSLREA_Nterm: CSLREA domain;0.0174071;0.009238376;0.017712977;0.057204338;0.148034452;0.024350363;0.02103167;1;0.807063685;0.713447624;NA;NA;NA;NA;0.292390173;0.254520741;0.2573875;0.229593547;0.282364921;0.276613697;0.830796225;0.518875278;0.539743833;0.672333372;0.593348016;0.683767758;0.492795389;0.222222222;0.175;0.569767442;0.174603175;0.145454545;1.588709677;1.75748503;1.732984293;1.605326877;1.732394366;1.745501285;56;23;22;48;19;23;TRUE;TRUE;0.296640462;0.045657934
TIGR02794;2.325581395;2.5;1.532608696;NA;NA;NA;2.325581395;tolA_full: protein TolA;0.02248689;0.018414686;0.953404239;NA;NA;NA;0.02248689;1;0.61656246;1;147;GO:0005215;contributes_to;NA;0.571751288;0.737180726;0.386459133;NA;NA;NA;0.26993865;0.35483871;0.576112412;NA;NA;NA;0.17791411;0.064516129;0.543325527;NA;NA;NA;2.325581395;2.5;1.532608696;NA;NA;NA;2;2;4;0;1;0;FALSE;TRUE;0.261918589;0.331435272
TIGR01098;NA;2.042253521;2.268907563;NA;NA;NA;2.155580542;3A0109s03R: phosphate/phosphite/phosphonate ABC transporters. periplasmic binding protein;NA;0.047586699;0.000234675;NA;NA;NA;0.023910687;1;1;1;143;GO:0030288;NULL;NA;NA;0.396913841;0.562519283;NA;NA;NA;NA;0.524798651;0.312235359;NA;NA;NA;NA;0.363321799;0.371308017;NA;NA;NA;NA;2.042253521;2.268907563;NA;NA;NA;1;3;3;0;0;0;FALSE;TRUE;0.367314908;0.023910687
